Time,Stage,Stage Time,Mach Number,Angle of Attack,CD,CL,Thrust,Weight,Drag,Lift,CG,CP,Stability Margin,Accel,Accel-V,Accel-H,Velocity,Vel-V,Vel-H,Pitch Attitude,Flight Path Angle,Altitude,Distance
1.119999,S,1.119999,0.8000986,0.3257188,0.287755,0.04180617,1569.969,53.5713,44.46029,6.586293,59.68547,69.88274,1.778078,884.462849590643,869.9586,159.5198,913.455334102081,898.1693,143.6283,79.82912,80.91462,492.4623,65.89054
1.129999,S,1.129999,0.807946,0.3833926,0.288058,0.05211239,1569.905,53.50033,45.37018,8.367715,59.67284,69.88274,1.78028,885.06895198951,870.9366,157.5325,922.305973425245,906.8787,145.2036,79.88913,80.90338,501.5311,67.3347
1.139999,S,1.139999,0.8157994,0.4341625,0.2883703,0.06133804,1569.842,53.42936,46.2919,10.03657,59.66021,69.88274,1.782483,885.674958830846,871.8829,155.6931,931.162506329544,915.5975,146.7605,79.94341,80.89356,510.6871,68.79453
1.149999,S,1.149999,0.8236587,0.4781596,0.2886845,0.06945865,1569.779,53.35839,47.22442,11.5797,59.64758,69.88274,1.784685,886.280809306334,872.7962,154.0145,940.024932958746,924.3254,148.3006,79.99197,80.88503,519.9304,70.26983
1.159999,S,1.159999,0.831524,0.5155188,0.288995,0.07649533,1569.717,53.28743,48.1668,12.99117,59.63494,69.88274,1.786887,886.886326644266,873.6766,152.501,948.8932733544,933.0621,149.8256,80.0348,80.87766,529.261,71.76046
1.169999,S,1.169999,0.8393952,0.5463668,0.2892967,0.08246975,1569.654,53.21647,49.11819,14.26524,59.62232,69.88274,1.789089,887.491168705858,874.524,151.1567,957.767542115074,941.8073,151.3372,80.07189,80.87129,538.6791,73.26627
1.179999,S,1.179999,0.8472724,0.5708287,0.2895859,0.08740231,1569.592,53.14552,50.07789,15.396,59.60969,69.88274,1.791291,888.095003126383,875.3382,149.9859,966.647759218647,950.5607,152.8371,80.10326,80.86581,548.1847,74.78715
1.189999,S,1.189999,0.8551557,0.5890327,0.2898594,0.09131315,1569.53,53.07456,51.04528,16.37758,59.59706,69.88274,1.793494,888.697956286724,876.1194,148.9928,975.533845888796,959.3219,154.327,80.1289,80.86108,557.7779,76.32297
1.199999,S,1.199999,0.8630449,0.6010982,0.2901149,0.09422285,1569.467,53.00362,52.01977,17.20425,59.58443,69.88274,1.795696,889.29920870983,876.8668,148.1813,984.425857055104,968.0906,155.8088,80.1488,80.85696,567.4588,77.87365
1.209999,S,1.209999,0.8709401,0.6071458,0.2903509,0.09615058,1569.406,52.93267,53.00098,17.87015,59.5718,69.88274,1.797898,889.89933906293,877.5808,147.556,993.323740128409,976.8664,157.2844,80.16299,80.85336,577.2275,79.43912
1.219999,S,1.219999,0.8788413,0.607291,0.2905664,0.09711577,1569.344,52.86173,53.98854,18.36948,59.55917,69.88274,1.8001,890.497551610879,878.2604,147.1209,1002.2275371177,985.649,158.7556,80.17143,80.85012,587.084,81.01932
1.229999,S,1.229999,0.8867486,0.6016518,0.2907613,0.09713698,1569.283,52.79079,54.98225,18.6964,59.54654,69.88274,1.802303,891.093922250764,878.9053,146.8804,1011.13721273427,994.438,160.2244,80.17416,80.84713,597.0284,82.61422
1.239999,S,1.239999,0.8946618,0.5903454,0.2909358,0.09623298,1569.221,52.71986,55.982,18.84517,59.53391,69.88274,1.804505,891.688387446674,879.515,146.8385,1020.05273880605,1003.233,161.6928,80.17114,80.84428,607.0607,84.22381
1.249999,S,1.249999,0.902581,0.5734631,0.2911617,0.0946785,1569.16,52.64893,57.00161,18.86115,59.52128,69.91831,1.812909,892.272194743807,880.0853,146.9678,1028.974424241,1012.034,163.1625,80.1624,80.84145,617.1811,85.84808
1.259999,S,1.259999,0.9105065,0.5510966,0.2931573,0.09271224,1569.099,52.57801,58.38387,18.78584,59.50865,70.02817,1.834267,892.635479715998,880.413,147.2109,1037.89951059867,1020.838,164.6346,80.14793,80.83857,627.3895,87.48707
1.269999,S,1.269999,0.9184358,0.523356,0.2976159,0.08977836,1569.039,52.50709,60.28705,18.50024,59.49602,70.1394,1.855864,892.680818797833,880.3899,147.6234,1046.82535699661,1029.642,166.1108,80.12774,80.83551,637.6859,89.14079
1.279999,S,1.279999,0.9263666,0.4903657,0.3045811,0.08587542,1568.978,52.43617,62.74539,17.99368,59.48339,70.25243,1.877776,892.386259269404,879.9928,148.209,1055.74835162004,1038.442,167.5929,80.10181,80.83215,648.0703,90.80931
1.289999,S,1.289999,0.9342956,0.4522408,0.3127525,0.08101887,1568.918,52.36526,65.5125,17.25903,59.47076,70.36767,1.900071,891.902067130271,879.3687,148.9966,1064.66688461383,1047.236,169.0829,80.07015,80.82838,658.5427,92.49269
1.299999,S,1.299999,0.9422216,0.4090949,0.3209116,0.07522188,1568.858,52.29435,68.34178,16.28871,59.45813,70.48554,1.922827,891.380013428212,878.6658,150.0158,1073.58038123351,1056.023,170.5831,80.03276,80.82407,669.1029,94.19102
1.309999,S,1.309999,0.9501441,0.3610395,0.3290615,0.06848758,1568.797,52.22344,71.23433,15.07306,59.4455,70.60646,1.946113,890.819816262329,877.8818,151.2729,1082.48826893869,1064.802,172.0958,79.98965,80.81911,679.7509,95.90441
1.319999,S,1.319999,0.9580623,0.3081949,0.3372056,0.06082085,1568.738,52.15254,74.19132,13.60267,59.43287,70.73083,1.970003,890.221967891924,877.0149,152.7744,1091.39001338593,1073.572,173.6235,79.9408,80.81338,690.4866,97.63301
1.329999,S,1.329999,0.965976,0.2508401,0.3453484,0.05223025,1568.678,52.08164,77.21416,11.86897,59.42024,70.85908,1.994566,889.586122341452,876.0623,154.5261,1100.2860722031,1082.333,175.1688,79.88638,80.80676,701.3099,99.37698
1.339999,S,1.339999,0.9738856,0.189864,0.3534958,0.0427539,1568.619,52.01075,80.30479,9.870102,59.40761,70.99155,2.019867,888.912676221922,875.0229,156.5269,1109.17491417379,1091.083,176.7341,79.82719,80.79912,712.2208,101.1365
1.349999,S,1.349999,0.9817895,0.1266525,0.3616523,0.03253755,1568.559,51.93986,83.46466,7.62999,59.39498,71.12837,2.045927,888.201711274021,873.8997,158.7501,1118.05692697777,1099.822,178.3216,79.7645,80.79039,723.219,102.9118
1.359999,S,1.359999,0.9896883,0.06271879,0.3698242,0.02181754,1568.5,51.86897,86.6959,5.196085,59.38235,71.26943,2.072726,887.45237631527,872.6991,161.1459,1126.93145563058,1108.549,179.9331,79.69978,80.78049,734.3045,104.703
1.369999,S,1.369999,0.9975814,-0.0003431345,0.3780146,0.01085765,1568.441,51.79808,89.99991,2.625888,59.36972,71.41439,2.100204,886.664038518356,871.4298,163.6558,1135.79770967765,1117.263,181.5697,79.63458,80.76939,745.4771,106.5106
1.379999,S,1.379999,1.005468,-0.06089824,0.386224,-0.00005968491,1568.383,51.7272,93.37742,-0.01465598,59.35709,71.56244,2.128221,885.835725313018,870.1022,166.214,1144.65576624936,1125.964,183.2318,79.57055,80.75709,756.7368,108.3346
1.389999,S,1.389999,1.013348,-0.1172781,0.3944511,-0.0106692,1568.324,51.65633,96.82874,-2.659696,59.34446,71.66263,2.147893,884.96549892719,868.7269,168.7528,1153.50463009427,1134.651,184.9193,79.50938,80.74362,768.0833,110.1753
1.399999,S,1.399999,1.021222,-0.1678691,0.4026929,-0.02069584,1568.266,51.58546,100.3538,-5.236892,59.33183,71.76115,2.167274,884.051765812138,867.3166,171.2,1162.34414572469,1143.324,186.6313,79.45276,80.72905,779.5165,112.0331
1.409999,S,1.409999,1.029087,-0.2117716,0.4109402,-0.02983746,1568.208,51.51459,103.9508,-7.662746,59.3192,71.85908,2.186552,883.092178010518,865.8856,173.476,1171.17401313841,1151.983,188.3661,79.4017,80.71349,791.0363,113.908
1.419999,S,1.419999,1.036945,-0.2489395,0.4191884,-0.03790959,1568.15,51.44372,107.6191,-9.879726,59.30657,71.95741,2.205899,882.084516682262,864.4437,175.5283,1179.99284195932,1160.627,190.1214,79.35636,80.69704,802.6426,115.8005
1.429999,S,1.429999,1.044795,-0.2795251,0.4274306,-0.04487637,1568.092,51.37286,111.3571,-11.86669,59.29394,72.05669,2.225414,881.027193925051,862.9944,177.3403,1188.80119512088,1169.257,191.8948,79.31675,80.67988,814.3351,117.7106
1.439999,S,1.439999,1.052635,-0.303651,0.4325809,-0.05072988,1568.034,51.302,114.3496,-13.60938,59.28131,72.13418,2.241127,880.429504718339,862.0443,178.9853,1197.60272057916,1177.877,193.6847,79.28288,80.66211,826.1139,119.6385
1.449999,S,1.449999,1.060471,-0.3214774,0.4316504,-0.05543585,1567.977,51.23115,115.7606,-15.08628,59.26868,72.16527,2.24875,880.815600324154,862.1156,180.5348,1206.40805473178,1186.498,195.49,79.25473,80.64388,837.9789,121.5843
1.459999,S,1.459999,1.068311,-0.3331331,0.4307204,-0.05900448,1567.919,51.1603,117.1764,-16.28728,59.25605,72.19554,2.256232,881.191850314136,862.2297,181.8214,1215.21674330592,1195.12,197.3082,79.23232,80.62532,849.9301,123.5483
1.469999,S,1.469999,1.076156,-0.3387608,0.4297883,-0.06144017,1567.862,51.08945,118.596,-17.20061,59.24342,72.22578,2.263707,881.557290783679,862.3885,182.8369,1224.02929169818,1203.744,199.1366,79.21562,80.60658,861.9675,125.5305
1.479999,S,1.479999,1.084004,-0.3384985,0.428853,-0.0627533,1567.805,51.01861,120.0192,-17.8161,59.23079,72.25651,2.271266,881.91161970761,862.5941,183.5743,1232.84517833927,1212.37,200.9723,79.20467,80.58778,874.0912,127.5311
1.489999,S,1.489999,1.091856,-0.3324821,0.4279134,-0.0629495,1567.749,50.94777,121.4455,-18.12214,59.21816,72.28663,2.278721,882.254040239414,862.8481,184.0254,1241.66489610175,1220.999,202.8126,79.19945,80.56905,886.3011,129.55
1.499999,S,1.499999,1.099713,-0.3208495,0.4269694,-0.06203628,1567.692,50.87693,122.8747,-18.10761,59.20554,72.31481,2.285837,882.58439941771,863.1524,184.1824,1250.48689960519,1229.63,204.6544,79.19994,80.55055,898.5975,131.5874
1.509999,S,1.509999,1.107573,-0.3037386,0.4260215,-0.06004636,1567.635,50.8061,124.3066,-17.7688,59.19291,72.34453,2.293221,882.902623470844,863.5077,184.0421,1259.3126272255,1238.265,206.4948,79.20617,80.53239,910.9801,133.6431
1.519999,S,1.519999,1.115436,-0.281277,0.4250708,-0.05699933,1567.579,50.73528,125.7416,-17.09842,59.18027,72.37591,2.300895,883.208819798268,863.9151,183.5988,1268.14153175648,1246.904,208.3308,79.21813,80.51472,923.4492,135.7172
1.529999,S,1.529999,1.123304,-0.2536005,0.424119,-0.05291444,1567.523,50.66445,127.18,-16.08919,59.16764,72.40904,2.308875,883.503327750156,864.3756,182.8468,1276.97402770506,1255.548,210.1593,79.23582,80.49767,936.0046,137.8097
1.539999,S,1.539999,1.131176,-0.2208418,0.4231688,-0.0478139,1567.467,50.59363,128.6227,-14.73491,59.15501,72.44401,2.317174,883.786217875002,864.8894,181.7812,1285.80952210667,1264.197,211.9771,79.25925,80.48135,948.6466,139.9204
1.549999,S,1.549999,1.139052,-0.1831285,0.4222233,-0.04172046,1567.411,50.52282,130.0704,-13.02974,59.14239,72.48081,2.325794,884.058295334312,865.4571,180.397,1294.64842861365,1272.852,213.7811,79.28839,80.4659,961.3751,142.0491
1.559999,S,1.559999,1.146931,-0.1405871,0.4212861,-0.0346572,1567.356,50.452,131.5241,-10.96815,59.12976,72.51951,2.334743,884.320456571768,866.0789,178.6897,1303.49013459228,1281.513,215.568,79.32327,80.45146,974.1902,144.1959
1.569999,S,1.569999,1.154814,-0.09394418,0.4200502,-0.0266487,1567.192,50.3812,132.8868,-8.545354,59.11713,72.5601,2.344023,884.566654317107,866.748,176.6524,1312.33403212113,1290.18,217.3345,79.36329,80.43813,987.092,146.3604
1.579999,S,1.579999,1.162701,-0.04500304,0.4185938,-0.01783304,1566.047,50.31039,134.1795,-5.793634,59.1045,72.60228,2.35358,884.229369333122,866.8983,174.2094,1321.17544365221,1298.849,219.0766,79.40674,80.42604,1000.081,148.5424
1.589999,S,1.589999,1.170586,0.003942714,0.4171612,-0.00855396,1564.902,50.23962,135.4778,-2.815288,59.09187,72.64513,2.363254,883.889585969022,867.08,171.5607,1330.01398188967,1307.52,220.7922,79.45141,80.41526,1013.156,150.7418
1.599999,S,1.599999,1.178469,0.05062943,0.4157548,0.0007505065,1563.758,50.1689,136.7823,0.2502063,59.07924,72.68327,2.372106,883.55014059326,867.2699,168.8306,1338.84948982323,1316.193,222.4805,79.49504,80.40579,1026.318,152.9582
1.609999,S,1.609999,1.186351,0.09292094,0.4143734,0.009673317,1562.614,50.09823,138.093,3.266375,59.06661,72.67402,2.372696,883.214326743588,867.4468,166.1433,1347.68105822656,1324.867,224.1419,79.53545,80.39758,1039.566,155.1913
1.619999,S,1.619999,1.19423,0.1291293,0.4130054,0.01781646,1561.47,50.02762,139.4059,6.092825,59.05398,72.66684,2.373646,882.88620632692,867.5915,163.6247,1356.50999183906,1333.543,225.7782,79.57085,80.39055,1052.902,157.4409
1.629999,S,1.629999,1.202108,0.1586658,0.4115718,0.02484146,1560.326,49.95706,140.6944,8.602828,59.04135,72.66263,2.375114,882.581929170052,867.7008,161.3883,1365.33580699634,1342.22,227.3921,79.60053,80.38454,1066.324,159.7067
1.639999,S,1.639999,1.209985,0.1816898,0.4101486,0.03061831,1559.182,49.88656,141.9835,10.73674,59.02872,72.6617,2.377154,882.284682152291,867.7509,159.4824,1374.15811905544,1350.897,228.9869,79.62448,80.37939,1079.833,161.9886
1.649999,S,1.649999,1.217859,0.1983563,0.408732,0.03516245,1558.038,49.81611,143.272,12.48414,59.01609,72.66396,2.37975,881.992714516809,867.7408,157.9147,1382.97755784593,1359.574,230.566,79.6427,80.37495,1093.429,164.2864
1.659999,S,1.659999,1.225732,0.2088185,0.4073184,0.03849054,1556.895,49.74571,144.5586,13.83515,59.00346,72.66931,2.382886,881.705267196091,867.6702,156.6927,1391.79476458867,1368.251,232.1329,79.65518,80.37108,1107.111,166.5999
1.669999,S,1.669999,1.233604,0.2132398,0.4059056,0.04062082,1555.752,49.67536,145.8426,14.78056,58.99083,72.67769,2.386549,881.421765096171,867.5387,155.8234,1400.60841139257,1376.926,233.6911,79.66193,80.36758,1120.88,168.929
1.679999,S,1.679999,1.241474,0.2117906,0.4044921,0.04145737,1554.609,49.60507,147.1229,15.2693,58.9782,72.65031,2.383977,881.141749936309,867.3409,155.3401,1409.41921713337,1385.599,235.2445,79.66297,80.3643,1134.736,171.2737
1.689999,S,1.689999,1.249343,0.2046119,0.4030775,0.04113187,1553.466,49.53483,148.3996,15.33325,58.96557,72.62148,2.381152,880.864864914114,867.0804,155.224,1418.22785539254,1394.27,236.7968,79.65827,80.3611,1148.679,173.6339
1.699999,S,1.699999,1.257211,0.1918509,0.4016638,0.03968979,1552.323,49.46465,149.6733,14.97397,58.95294,72.59586,2.378888,880.590352040771,866.7565,155.4752,1427.0339880981,1402.938,238.3515,79.64784,80.35783,1162.708,176.0096
1.709999,S,1.709999,1.265077,0.1736595,0.400323,0.03716417,1551.181,49.39451,150.9709,14.18891,58.94031,72.5734,2.377174,880.301044543405,866.3514,156.0935,1435.83732406139,1411.602,239.9124,79.63168,80.35432,1176.824,178.4009
1.719999,S,1.719999,1.272943,0.1501856,0.3990371,0.03359,1550.038,49.32443,152.2864,12.97673,58.92768,72.55399,2.375992,880.001739500849,865.8686,157.0816,1444.63755767104,1420.261,241.4832,79.60979,80.35043,1191.027,180.8079
1.729999,S,1.729999,1.280806,0.1215704,0.3977926,0.02900224,1548.896,49.2544,153.6153,11.33659,58.91505,72.53755,2.375327,879.69655774542,865.3105,158.4417,1453.43438031319,1428.914,243.0676,79.58217,80.34602,1205.316,183.2307
1.739999,S,1.739999,1.288668,0.08822257,0.3965857,0.02343499,1547.754,49.18443,154.9562,9.267793,58.90242,72.52402,2.37517,879.38804732121,864.6775,160.1754,1462.22848895582,1437.561,244.6694,79.54909,80.34096,1219.692,185.6694
1.749999,S,1.749999,1.296529,0.05154821,0.3954161,0.01697446,1546.612,49.11451,156.3097,6.791004,58.88979,72.51316,2.375479,879.077422902101,863.9716,162.2658,1471.01953657664,1446.201,246.2921,79.51183,80.33509,1234.154,188.1242
1.759999,S,1.759999,1.304388,0.01375295,0.3942854,0.009898546,1545.47,49.04464,157.6767,4.005911,58.87716,72.50426,2.376128,878.765461405152,863.207,164.6281,1479.80703759748,1454.833,247.9384,79.4725,80.32835,1248.702,190.5953
1.769999,S,1.769999,1.312245,-0.02297342,0.3931946,0.002635613,1544.329,48.97483,159.0578,1.078872,58.86453,72.49614,2.376915,878.450910252502,862.4077,167.1196,1488.59123130817,1463.457,249.6096,79.43327,80.32068,1263.337,193.0831
1.779999,S,1.779999,1.3201,-0.05655445,0.3921426,-0.004399217,1543.188,48.90507,160.4534,-1.82133,58.8519,72.46336,2.373401,878.131533487694,861.5988,169.5951,1497.37210151703,1472.073,251.3056,79.39621,80.31212,1278.057,195.5876
1.789999,S,1.789999,1.327954,-0.08515178,0.3911267,-0.01082826,1542.046,48.83536,161.8625,-4.533818,58.83927,72.41787,2.367672,877.803891068079,860.8049,171.9145,1506.14934266487,1480.681,253.0247,79.36326,80.30273,1292.864,198.1093
1.799999,S,1.799999,1.335805,-0.1076275,0.3901427,-0.01629943,1540.905,48.7657,163.2838,-6.901392,58.82664,72.37521,2.362435,877.46427040059,860.0508,173.943,1514.92244572365,1489.281,254.7641,79.33567,80.29265,1307.757,200.6482
1.809999,S,1.809999,1.343654,-0.1237805,0.389186,-0.020593,1539.765,48.6961,164.7155,-8.816796,58.81401,72.33592,2.357787,877.109123984952,859.3538,175.5889,1523.69268585825,1497.875,256.52,79.31382,80.28203,1322.736,203.2047
1.819999,S,1.819999,1.351502,-0.1337675,0.3882527,-0.02366984,1538.624,48.62655,166.1566,-10.24663,58.80138,72.30012,2.353746,876.736189556984,858.7199,176.8233,1532.45832090763,1506.462,258.2882,79.29769,80.27103,1337.8,205.7787
1.829999,S,1.829999,1.359347,-0.1377667,0.3873404,-0.02556059,1537.483,48.55705,167.6059,-11.18715,58.78875,72.26769,2.350295,876.344560916863,858.1509,177.6424,1541.22055921682,1515.044,260.0646,79.28728,80.25983,1352.951,208.3705
1.839999,S,1.839999,1.36719,-0.1359194,0.3864475,-0.02630112,1536.343,48.48761,169.063,-11.63734,58.77612,72.23853,2.347412,875.933163378925,857.6474,178.0445,1549.97766951849,1523.62,261.8451,79.28262,80.24857,1368.187,210.98
1.849999,S,1.849999,1.375029,-0.1283942,0.3855733,-0.0259212,1535.203,48.41822,170.5277,-11.59403,58.76349,72.21256,2.345086,875.501548913176,857.2104,178.0261,1558.73083412176,1532.192,263.6254,79.28368,80.23741,1383.509,213.6074
1.859999,S,1.859999,1.382867,-0.1153449,0.3847176,-0.02445671,1534.063,48.34888,172,-11.05722,58.75086,72.1897,2.343301,875.049978774618,856.8405,177.5861,1567.47926176436,1540.76,265.4012,79.29047,80.22652,1398.917,216.2525
1.869999,S,1.869999,1.390701,-0.09692264,0.3838813,-0.02194153,1532.923,48.2796,173.4806,-10.02657,58.73824,72.16984,2.342041,874.578589305758,856.5377,176.7226,1576.22317038106,1549.325,267.1684,79.30299,80.21603,1414.41,218.9153
1.879999,S,1.879999,1.398533,-0.07355282,0.3830657,-0.01840976,1531.783,48.21037,174.9701,-8.502398,58.72561,72.15291,2.341291,874.088137180914,856.3018,175.4346,1584.96275944139,1557.888,268.9227,79.32096,80.20612,1429.989,221.5958
1.889999,S,1.889999,1.406362,-0.04647582,0.3822728,-0.01394824,1530.644,48.1412,176.4698,-6.510136,58.71297,72.13869,2.341013,873.580059210694,856.1284,173.742,1593.69728351447,1566.449,270.6601,79.34329,80.1969,1445.653,224.2937
1.899999,S,1.899999,1.414187,-0.01756123,0.3815052,-0.008798355,1529.504,48.07207,177.9809,-4.149726,58.70034,72.12654,2.341098,873.057980917218,856.0022,171.7279,1602.42713665901,1575.009,272.3774,79.3682,80.18848,1461.403,227.0089
1.909999,S,1.909999,1.42201,0.01127109,0.3807649,-0.003318651,1528.365,48.00301,179.5049,-1.581603,58.68771,72.11546,2.341368,872.525916435472,855.8984,169.527,1611.15195478668,1583.568,274.0727,79.39384,80.18092,1477.239,229.7411
1.919999,S,1.919999,1.42983,0.03816074,0.3800526,0.002127482,1527.226,47.93399,181.0422,1.024449,58.67508,72.09258,2.339581,871.987294428916,855.7911,167.2825,1619.87165548776,1592.126,275.7455,79.41835,80.17423,1493.16,232.4902
1.929999,S,1.929999,1.437646,0.0614349,0.3793676,0.007201022,1526.088,47.86503,182.5927,3.503299,58.66246,72.05235,2.334769,871.444838795532,855.6556,165.1351,1628.58544436527,1600.682,277.3969,79.43999,80.16833,1509.167,235.2559
1.939999,S,1.939999,1.445459,0.0796938,0.3787079,0.01158853,1524.949,47.79612,184.1558,5.695635,58.64983,72.01412,2.330305,870.900039405775,855.4683,163.2203,1637.29471315255,1609.237,279.0291,79.4573,80.16316,1525.259,238.0381
1.949998,S,1.949998,1.453268,0.09205983,0.3780709,0.01502507,1523.81,47.72726,185.7306,7.45988,58.6372,71.97865,2.326321,870.353447250713,855.2086,161.6582,1645.99815338156,1617.789,280.6457,79.46923,80.15857,1541.437,240.8364
1.959998,S,1.959998,1.461074,0.09832545,0.3774537,0.01734495,1522.672,47.65846,187.3159,8.698849,58.62457,71.94635,2.322892,869.804698683199,854.8624,160.5319,1654.69656918866,1626.338,282.251,79.47543,80.15438,1557.701,243.6509
1.969998,S,1.969998,1.468877,0.09866823,0.3768547,0.01851013,1521.534,47.58971,188.9109,9.376556,58.61193,71.91734,2.320036,869.253132320114,854.4247,159.8732,1663.38884990769,1634.882,283.8497,79.47591,80.15044,1574.05,246.4814
1.979998,S,1.979998,1.476675,0.09324894,0.3762731,0.01855636,1520.396,47.52102,190.5155,9.493894,58.59931,71.89153,2.317738,868.698081146931,853.8956,159.683,1672.0758675351,1643.421,285.4465,79.47064,80.14658,1590.484,249.3279
