Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
20.87038,S,20.87038,0.6568212,0.02047943,0.3017026,0.00326525,0,40.38145,10.93104,0.118167,56.56086,69.88274,2.322909,-40.5519763142604,-40.46433,-2.664729,675.662095490253,638.6633,197.7361,70.97163,72.79699,25779.63,5388.105
20.88038,S,20.88038,0.6564582,0.02051955,0.3016892,0.003271619,0,40.38145,10.91531,0.1182323,56.56086,69.88274,2.322909,-40.5394795070003,-40.45197,-2.66224,675.271073824282,638.2588,197.7095,70.96261,72.78891,25786.01,5390.083
20.89038,S,20.89038,0.6560954,0.02055314,0.3016758,0.003278034,0,40.38145,10.8996,0.1182989,56.56086,69.88274,2.322909,-40.5269930096525,-40.43962,-2.659755,674.880163607874,637.8544,197.6829,70.95356,72.78082,25792.39,5392.06
20.90038,S,20.90038,0.6557327,0.02058581,0.3016624,0.003283404,0,40.38145,10.88391,0.1183273,56.56086,69.88274,2.322909,-40.514534745583,-40.4273,-2.657243,674.489359868008,637.4501,197.6563,70.94451,72.77273,25798.76,5394.036
20.91038,S,20.91038,0.6553701,0.02062001,0.301649,0.003288627,0,40.38145,10.86824,0.1183501,56.56086,69.88274,2.322909,-40.5020864656748,-40.41499,-2.65473,674.098672590179,637.0459,197.6297,70.93546,72.76463,25805.13,5396.013
20.92038,S,20.92038,0.6550074,0.02065675,0.3016356,0.003294095,0,40.38145,10.85259,0.1183815,56.56086,69.88274,2.322909,-40.4896586727547,-40.4027,-2.652224,673.708126752735,636.6418,197.6032,70.92638,72.75652,25811.5,5397.989
20.93038,S,20.93038,0.654645,0.02069165,0.3016221,0.00329997,0,40.38145,10.83696,0.1184271,56.56086,69.88274,2.322909,-40.4772419113221,-40.39042,-2.649733,673.317791934882,636.2379,197.5767,70.9173,72.74839,25817.87,5399.965
20.94038,S,20.94038,0.6542827,0.02072737,0.3016087,0.003305551,0,40.38145,10.82135,0.1184617,56.56086,69.88274,2.322909,-40.4648447843964,-40.37816,-2.647236,672.92756366196,635.8341,197.5502,70.90823,72.74026,25824.22,5401.94
20.95038,S,20.95038,0.6539205,0.0207652,0.3015952,0.003311261,0,40.38145,10.80577,0.1185007,56.56086,69.88274,2.322909,-40.4524681428824,-40.36592,-2.644746,672.537481928257,635.4304,197.5238,70.89912,72.73212,25830.58,5403.916
20.96038,S,20.96038,0.6535584,0.02080169,0.3015817,0.00331731,0,40.38145,10.7902,0.1185515,56.56086,69.88274,2.322909,-40.4401022688542,-40.35369,-2.642267,672.147606268562,635.0269,197.4974,70.89002,72.72398,25836.93,5405.891
20.97038,S,20.97038,0.6531965,0.02083902,0.3015682,0.003323144,0,40.38145,10.77466,0.1185941,56.56086,69.88274,2.322909,-40.427756225601,-40.34148,-2.639785,671.75783720622,634.6235,197.471,70.88091,72.71582,25843.27,5407.866
20.98038,S,20.98038,0.6528346,0.02086942,0.3015547,0.003329113,0,40.38145,10.75914,0.1186413,56.56086,69.88274,2.322909,-40.4154206875853,-40.32928,-2.63731,671.368184759031,634.2202,197.4446,70.87179,72.70766,25849.61,5409.84
20.99039,S,20.99039,0.6524729,0.02090191,0.3015412,0.003333974,0,40.38145,10.74364,0.1186487,56.56086,69.88274,2.322909,-40.403123242542,-40.31712,-2.634806,670.978643940433,633.817,197.4182,70.86266,72.69949,25855.95,5411.814
21.00039,S,21.00039,0.6521112,0.02093829,0.3015276,0.003339169,0,40.38145,10.72815,0.1186676,56.56086,69.88274,2.322909,-40.3908266515578,-40.30496,-2.632314,670.589249833976,633.4139,197.3919,70.85351,72.69131,25862.29,5413.789
21.01039,S,21.01039,0.6517496,0.02097214,0.3015141,0.003344987,0,40.38145,10.71269,0.1187083,56.56086,69.88274,2.322909,-40.3785412827371,-40.29281,-2.62984,670.199962404558,633.0109,197.3656,70.84435,72.68311,25868.62,5415.762
21.02039,S,21.02039,0.6513881,0.02100641,0.3015005,0.0033504,0,40.38145,10.69725,0.1187343,56.56086,69.88274,2.322909,-40.3662754204864,-40.28068,-2.627358,669.810881119794,632.6081,197.3393,70.8352,72.67492,25874.94,5417.736
21.03039,S,21.03039,0.6510268,0.0210355,0.3014869,0.003355879,0,40.38145,10.68183,0.1187624,56.56086,69.88274,2.322909,-40.3540299116341,-40.26857,-2.624881,669.421916554453,632.2054,197.313,70.82602,72.66672,25881.26,5419.709
21.04039,S,21.04039,0.6506656,0.02107243,0.3014733,0.003360532,0,40.38145,10.66643,0.1187609,56.56086,69.88274,2.322909,-40.3418031306715,-40.25648,-2.622384,669.033093825588,631.8028,197.2868,70.81684,72.6585,25887.58,5421.682
21.05039,S,21.05039,0.6503044,0.0211098,0.3014597,0.003366435,0,40.38145,10.65105,0.1188033,56.56086,69.88274,2.322909,-40.3295886743974,-40.2444,-2.619922,668.644382860292,631.4003,197.2606,70.80766,72.65028,25893.9,5423.655
21.06039,S,21.06039,0.6499435,0.0211408,0.3014461,0.003372411,0,40.38145,10.63568,0.1188478,56.56086,69.88274,2.322909,-40.3173845909568,-40.23233,-2.617465,668.255878097509,630.998,197.2344,70.79845,72.64204,25900.21,5425.627
21.07039,S,21.07039,0.6495825,0.02117795,0.3014325,0.003377368,0,40.38145,10.62034,0.1188562,56.56086,69.88274,2.322909,-40.305208891338,-40.22029,-2.614983,667.867515273185,630.5958,197.2083,70.78925,72.6338,25906.51,5427.6
21.08039,S,21.08039,0.6492217,0.02121853,0.3014188,0.003383308,0,40.38145,10.60503,0.1188989,56.56086,69.88274,2.322909,-40.2930352730286,-40.20825,-2.612532,667.47926930124,630.1937,197.1822,70.78004,72.62554,25912.82,5429.572
21.09039,S,21.09039,0.6488611,0.02125326,0.3014052,0.003389796,0,40.38145,10.58973,0.1189604,56.56086,69.88274,2.322909,-40.2808825886664,-40.19623,-2.610095,667.091130141491,629.7917,197.1561,70.77081,72.61729,25919.12,5431.543
21.10039,S,21.10039,0.6485005,0.02128972,0.3013915,0.003395349,0,40.38145,10.57445,0.1189887,56.56086,69.88274,2.322909,-40.2687485055272,-40.18423,-2.607636,666.703107867638,629.3898,197.13,70.76157,72.60902,25925.41,5433.515
21.11039,S,21.11039,0.64814,0.02132729,0.3013778,0.00340118,0,40.38145,10.55919,0.1190265,56.56086,69.88274,2.322909,-40.2566251831043,-40.17224,-2.605188,666.315227678422,628.988,197.104,70.75233,72.60074,25931.7,5435.486
21.12039,S,21.12039,0.6477795,0.02136191,0.3013641,0.003407187,0,40.38145,10.54395,0.11907,56.56086,69.88274,2.322909,-40.2445222758752,-40.16027,-2.602746,665.927553796229,628.5864,197.078,70.74307,72.59245,25937.98,5437.457
21.13039,S,21.13039,0.6474193,0.02140052,0.3013504,0.003412723,0,40.38145,10.52873,0.1190967,56.56086,69.88274,2.322909,-40.2324388138406,-40.14832,-2.600295,665.539991832273,628.1849,197.052,70.73381,72.58415,25944.26,5439.427
21.14039,S,21.14039,0.6470591,0.0214311,0.3013366,0.003418896,0,40.38145,10.51354,0.1191453,56.56086,69.88274,2.322909,-40.2203666277568,-40.13638,-2.597863,665.152541801102,627.7835,197.026,70.72453,72.57585,25950.54,5441.397
21.15039,S,21.15039,0.646699,0.02146047,0.3013229,0.003423786,0,40.38145,10.49836,0.1191489,56.56086,69.88274,2.322909,-40.208312337998,-40.12446,-2.595398,664.765298093796,627.3823,197,70.71525,72.56755,25956.81,5443.368
21.16039,S,21.16039,0.6463391,0.02150082,0.3013091,0.003428484,0,40.38145,10.4832,0.1191456,56.56086,69.88274,2.322909,-40.1962779486405,-40.11256,-2.592931,664.378201667753,626.9812,196.9741,70.70596,72.55923,25963.08,5445.337
21.17039,S,21.17039,0.6459793,0.02153366,0.3012953,0.003434935,0,40.38145,10.46807,0.1192028,56.56086,69.88274,2.322909,-40.1842568331566,-40.10067,-2.590514,663.991212190822,626.5802,196.9482,70.69666,72.5509,25969.35,5447.307
21.18039,S,21.18039,0.6456196,0.02156831,0.3012815,0.003440187,0,40.38145,10.45295,0.1192181,56.56086,69.88274,2.322909,-40.1722536819161,-40.0888,-2.588065,663.604339774314,626.1793,196.9223,70.68735,72.54256,25975.61,5449.276
21.19039,S,21.19039,0.64526,0.02159372,0.3012677,0.003445728,0,40.38145,10.43785,0.1192431,56.56086,69.88274,2.322909,-40.1602613527101,-40.07694,-2.585628,663.217668686485,625.7786,196.8964,70.67802,72.53422,25981.87,5451.246
21.20039,S,21.20039,0.6449005,0.02163142,0.3012539,0.003449793,0,40.38145,10.42278,0.1192168,56.56086,69.88274,2.322909,-40.1482965857022,-40.06511,-2.583153,662.831150078185,625.378,196.8706,70.66869,72.52586,25988.12,5453.214
21.21039,S,21.21039,0.6445411,0.02166847,0.3012401,0.00345582,0,40.38145,10.40772,0.119258,56.56086,69.88274,2.322909,-40.1363454714409,-40.05329,-2.580734,662.444738490459,624.9775,196.8448,70.65936,72.5175,25994.37,5455.183
21.22039,S,21.22039,0.6441819,0.02169929,0.3012262,0.003461744,0,40.38145,10.39269,0.1192953,56.56086,69.88274,2.322909,-40.1244044046715,-40.04148,-2.578315,662.058438992266,624.5771,196.819,70.65001,72.50913,26000.62,5457.151
21.23039,S,21.23039,0.6438226,0.02173074,0.3012124,0.003466674,0,40.38145,10.37767,0.119298,56.56086,69.88274,2.322909,-40.1124716516891,-40.02968,-2.575869,661.672251598388,624.1768,196.7932,70.64065,72.50075,26006.86,5459.12
21.24039,S,21.24039,0.6434636,0.02176646,0.3011985,0.003471703,0,40.38145,10.36267,0.1193039,56.56086,69.88274,2.322909,-40.1005693567186,-40.01791,-2.57343,661.286211785528,623.7766,196.7675,70.63128,72.49236,26013.1,5461.087
21.25039,S,21.25039,0.6431045,0.02180282,0.3011846,0.003477415,0,40.38145,10.34769,0.1193329,56.56086,69.88274,2.322909,-40.088678394088,-40.00615,-2.571011,660.900284139708,623.3765,196.7418,70.6219,72.48396,26019.33,5463.055
21.26039,S,21.26039,0.6427456,0.02183683,0.3011707,0.00348323,0,40.38145,10.33273,0.1193651,56.56086,69.88274,2.322909,-40.0767978641708,-39.9944,-2.568598,660.514557921959,622.9766,196.7161,70.61252,72.47555,26025.56,5465.022
21.27039,S,21.27039,0.6423869,0.02186767,0.3011568,0.003488669,0,40.38145,10.3178,0.1193842,56.56086,69.88274,2.322909,-40.0649367850728,-39.98267,-2.566176,660.128948958462,622.5768,196.6904,70.60312,72.46713,26031.79,5466.989
21.28039,S,21.28039,0.6420283,0.02190492,0.3011429,0.003493601,0,40.38145,10.30288,0.1193856,56.56086,69.88274,2.322909,-40.0530950941264,-39.97096,-2.563744,659.74348264852,622.1771,196.6648,70.59371,72.4587,26038.01,5468.956
21.29039,S,21.29039,0.6416696,0.02194586,0.3011289,0.003499557,0,40.38145,10.28798,0.1194217,56.56086,69.88274,2.322909,-40.0412553284832,-39.95925,-2.561341,659.358133660636,621.7775,196.6392,70.5843,72.45027,26044.23,5470.922
21.30039,S,21.30039,0.6413112,0.02197764,0.301115,0.003506103,0,40.38145,10.2731,0.1194775,56.56086,69.88274,2.322909,-40.0294366765962,-39.94756,-2.558955,658.972986151443,621.3781,196.6136,70.57487,72.44183,26050.45,5472.889
21.31039,S,21.31039,0.6409529,0.02201011,0.301101,0.003511185,0,40.38145,10.25824,0.1194832,56.56086,69.88274,2.322909,-40.0176357506561,-39.93589,-2.556533,658.587950905487,620.9788,196.588,70.56544,72.43338,26056.65,5474.854
21.32039,S,21.32039,0.6405947,0.022047,0.301087,0.00351638,0,40.38145,10.24341,0.1194924,56.56086,69.88274,2.322909,-40.0058552367936,-39.92424,-2.554117,658.203063532531,620.5796,196.5625,70.556,72.42491,26062.86,5476.82
21.33039,S,21.33039,0.6402366,0.02208461,0.301073,0.003522277,0,40.38145,10.22859,0.1195252,56.56086,69.88274,2.322909,-39.9940960915156,-39.91261,-2.551722,657.81828848622,620.1805,196.537,70.54655,72.41644,26069.06,5478.786
21.34039,S,21.34039,0.6398786,0.02212294,0.301059,0.003528291,0,40.38145,10.21379,0.1195616,56.56086,69.88274,2.322909,-39.9823373967217,-39.90098,-2.549333,657.433625781658,619.7815,196.5115,70.53709,72.40796,26075.26,5480.751
21.35039,S,21.35039,0.6395206,0.02215393,0.301045,0.003534421,0,40.38145,10.19901,0.1196015,56.56086,69.88274,2.322909,-39.9705989199275,-39.88937,-2.546947,657.049070341858,619.3826,196.486,70.52761,72.39948,26081.45,5482.716
21.36039,S,21.36039,0.6391627,0.0221887,0.3010309,0.003539378,0,40.38145,10.18424,0.1196014,56.56086,69.88274,2.322909,-39.958878750605,-39.87778,-2.544534,656.664632363822,618.9838,196.4605,70.51813,72.39098,26087.64,5484.681
21.37039,S,21.37039,0.638805,0.0222348,0.3010169,0.003544939,0,40.38145,10.1695,0.1196214,56.56086,69.88274,2.322909,-39.9471697126473,-39.8662,-2.542138,656.280342451286,618.5851,196.4351,70.50864,72.38246,26093.83,5486.645
21.38039,S,21.38039,0.6384473,0.02227181,0.3010028,0.003552309,0,40.38145,10.15478,0.1197021,56.56086,69.88274,2.322909,-39.9354639230304,-39.85462,-2.539792,655.896159875376,618.1865,196.4097,70.49915,72.37395,26100.01,5488.609
21.39039,S,21.39039,0.6380897,0.02230959,0.3009887,0.003558225,0,40.38145,10.14007,0.1197335,56.56086,69.88274,2.322909,-39.9237858492027,-39.84307,-2.53741,655.512183990953,617.7881,196.3843,70.48963,72.36543,26106.19,5490.573
21.40039,S,21.40039,0.6377323,0.02234259,0.3009746,0.003564268,0,40.38145,10.12539,0.1197687,56.56086,69.88274,2.322909,-39.9121281837082,-39.83154,-2.535034,655.128325661139,617.3898,196.3589,70.48012,72.3569,26112.36,5492.537
21.41039,S,21.41039,0.6373749,0.02238394,0.3009605,0.003569546,0,40.38145,10.11072,0.1197779,56.56086,69.88274,2.322909,-39.900479359335,-39.82002,-2.532639,654.744610440859,616.9916,196.3336,70.47059,72.34835,26118.53,5494.5
21.42039,S,21.42039,0.6370178,0.02242611,0.3009464,0.003576158,0,40.38145,10.09608,0.1198316,56.56086,69.88274,2.322909,-39.8888431211129,-39.80851,-2.530284,654.361007735328,616.5935,196.3083,70.46105,72.3398,26124.7,5496.464
21.4304,S,21.4304,0.6366606,0.02246047,0.3009322,0.0035829,0,40.38145,10.08145,0.1198892,56.56086,69.88274,2.322909,-39.8772270352536,-39.79702,-2.527931,653.977611782652,616.1956,196.283,70.4515,72.33124,26130.86,5498.427
21.4404,S,21.4404,0.6363036,0.02250502,0.3009181,0.003588396,0,40.38145,10.06685,0.1199047,56.56086,69.88274,2.322909,-39.8656292645193,-39.78555,-2.525551,653.594359046507,615.7978,196.2578,70.44195,72.32266,26137.02,5500.39
21.4504,S,21.4504,0.6359468,0.02254663,0.3009039,0.003595517,0,40.38145,10.05226,0.1199742,56.56086,69.88274,2.322909,-39.8540342843255,-39.77408,-2.523214,653.211129793588,615.4,196.2326,70.43238,72.31407,26143.17,5502.352
21.4604,S,21.4604,0.63559,0.02258784,0.3008897,0.003602172,0,40.38145,10.03769,0.1200277,56.56086,69.88274,2.322909,-39.8424587593477,-39.76263,-2.520868,652.828102238159,615.0024,196.2074,70.42281,72.30549,26149.32,5504.314
21.4704,S,21.4704,0.6352333,0.02262255,0.3008755,0.003608762,0,40.38145,10.02315,0.1200787,56.56086,69.88274,2.322909,-39.8309031967321,-39.7512,-2.518521,652.44519241323,614.6049,196.1822,70.41322,72.29689,26155.47,5506.276
21.4804,S,21.4804,0.6348767,0.02265867,0.3008613,0.003614313,0,40.38145,10.00861,0.1200946,56.56086,69.88274,2.322909,-39.8193661434559,-39.73979,-2.51615,652.062390094831,614.2075,196.157,70.40362,72.28828,26161.61,5508.238
21.4904,S,21.4904,0.6345201,0.02270632,0.300847,0.003620089,0,40.38145,9.994104,0.1201178,56.56086,69.88274,2.322909,-39.8078396433852,-39.72839,-2.513787,651.679736297492,613.8102,196.1319,70.39401,72.27966,26167.75,5510.2
21.5004,S,21.5004,0.6341637,0.02274623,0.3008328,0.003627707,0,40.38145,9.979612,0.1202017,56.56086,69.88274,2.322909,-39.7963262830846,-39.717,-2.511473,651.297195190196,613.413,196.1068,70.3844,72.27103,26173.88,5512.161
21.5104,S,21.5104,0.6338074,0.02278705,0.3008185,0.003634089,0,40.38145,9.96514,0.1202443,56.56086,69.88274,2.322909,-39.7848311175729,-39.70563,-2.50913,650.914860966159,613.016,196.0817,70.37477,72.26241,26180.01,5514.122
21.5204,S,21.5204,0.6334513,0.02282376,0.3008043,0.003640617,0,40.38145,9.950689,0.1202912,56.56086,69.88274,2.322909,-39.7733463764083,-39.69427,-2.506793,650.532545280145,612.619,196.0566,70.36514,72.25375,26186.14,5516.083
21.5304,S,21.5304,0.6330951,0.02286846,0.30079,0.003646488,0,40.38145,9.936251,0.1203161,56.56086,69.88274,2.322909,-39.7618807164271,-39.68293,-2.504441,650.150472445717,612.2222,196.0316,70.35549,72.24509,26192.26,5518.043
21.5404,S,21.5404,0.6327392,0.02290907,0.3007757,0.003653633,0,40.38145,9.921838,0.1203827,56.56086,69.88274,2.322909,-39.750427369723,-39.6716,-2.502125,649.768512386584,611.8255,196.0066,70.34583,72.23643,26198.38,5520.003
21.5504,S,21.5504,0.6323833,0.02294936,0.3007614,0.003660128,0,40.38145,9.907441,0.1204274,56.56086,69.88274,2.322909,-39.7389931040853,-39.66029,-2.499794,649.386659978128,611.4289,195.9816,70.33617,72.22776,26204.5,5521.963
21.5604,S,21.5604,0.6320275,0.02299189,0.300747,0.003666572,0,40.38145,9.893062,0.12047,56.56086,69.88274,2.322909,-39.7275688214311,-39.64899,-2.497462,649.004925514373,611.0324,195.9566,70.3265,72.21908,26210.61,5523.922
21.5704,S,21.5704,0.6316718,0.02303798,0.3007327,0.003673371,0,40.38145,9.878704,0.1205239,56.56086,69.88274,2.322909,-39.7161553387304,-39.6377,-2.495142,648.623334744537,610.636,195.9317,70.31681,72.21039,26216.71,5525.882
21.5804,S,21.5804,0.6313162,0.02308505,0.3007183,0.00368074,0,40.38145,9.864367,0.1205962,56.56086,69.88274,2.322909,-39.7047630116401,-39.62643,-2.49284,648.241856842362,610.2397,195.9068,70.30712,72.20168,26222.81,5527.841
21.5904,S,21.5904,0.6309607,0.0231263,0.3007039,0.003688268,0,40.38145,9.850046,0.1206731,56.56086,69.88274,2.322909,-39.6933811049756,-39.61517,-2.490544,647.860491823717,609.8435,195.8819,70.29742,72.19297,26228.91,5529.8
21.6004,S,21.6004,0.6306052,0.02317037,0.3006895,0.003694863,0,40.38145,9.835741,0.1207191,56.56086,69.88274,2.322909,-39.6820177800414,-39.60393,-2.488225,647.479239704491,609.4474,195.857,70.2877,72.18425,26235.01,5531.758
21.6104,S,21.6104,0.6302499,0.02320624,0.3006752,0.00370191,0,40.38145,9.821456,0.1207794,56.56086,69.88274,2.322909,-39.6706653153758,-39.5927,-2.485919,647.098199776019,609.0515,195.8321,70.27798,72.17552,26241.1,5533.717
21.6204,S,21.6204,0.6298947,0.02325132,0.3006607,0.003707647,0,40.38145,9.807191,0.1207967,56.56086,69.88274,2.322909,-39.6593409774783,-39.5815,-2.483583,646.71729855947,608.6557,195.8073,70.26824,72.16678,26247.18,5535.675
21.6304,S,21.6304,0.6295397,0.02329188,0.3006463,0.003714856,0,40.38145,9.792949,0.1208615,56.56086,69.88274,2.322909,-39.6480192724548,-39.5703,-2.481288,646.336515467948,608.26,195.7825,70.25849,72.15804,26253.26,5537.633
21.6404,S,21.6404,0.6291847,0.02333532,0.3006318,0.003721342,0,40.38145,9.778723,0.1209024,56.56086,69.88274,2.322909,-39.6367165287814,-39.55912,-2.478976,645.955845362457,607.8644,195.7577,70.24874,72.14928,26259.34,5539.59
21.6504,S,21.6504,0.6288298,0.02337171,0.3006174,0.003728288,0,40.38145,9.764515,0.1209579,56.56086,69.88274,2.322909,-39.6254246433376,-39.54795,-2.476677,645.575283094209,607.4689,195.7329,70.23898,72.14051,26265.42,5541.548
21.6604,S,21.6604,0.628475,0.02341043,0.3006029,0.003734107,0,40.38145,9.750321,0.1209764,56.56086,69.88274,2.322909,-39.6141610771616,-39.53681,-2.474351,645.194839006448,607.0735,195.7081,70.2292,72.13174,26271.49,5543.505
21.6704,S,21.6704,0.6281202,0.02345106,0.3005884,0.0037403,0,40.38145,9.73615,0.1210067,56.56086,69.88274,2.322909,-39.6028983891627,-39.52567,-2.472038,644.814538971341,606.6782,195.6834,70.21941,72.12296,26277.55,5545.462
21.6804,S,21.6804,0.6277656,0.02349404,0.3005739,0.003746797,0,40.38145,9.721998,0.1210465,56.56086,69.88274,2.322909,-39.5916662698649,-39.51456,-2.469734,644.434451268196,606.2831,195.6587,70.20962,72.11416,26283.62,5547.418
21.6904,S,21.6904,0.6274112,0.02352819,0.3005593,0.003753671,0,40.38145,9.707865,0.1210981,56.56086,69.88274,2.322909,-39.5804349638286,-39.50345,-2.467442,644.054471479711,605.8881,195.634,70.19981,72.10535,26289.67,5549.375
21.7004,S,21.7004,0.6270568,0.02356527,0.3005448,0.003759132,0,40.38145,9.693753,0.1211038,56.56086,69.88274,2.322909,-39.5692316702109,-39.49237,-2.465118,643.674604791803,605.4932,195.6093,70.18999,72.09655,26295.73,5551.331
21.7104,S,21.7104,0.6267025,0.02360743,0.3005303,0.003765064,0,40.38145,9.679656,0.1211243,56.56086,69.88274,2.322909,-39.5580391713699,-39.4813,-2.462806,643.294887477957,605.0984,195.5847,70.18017,72.08772,26301.78,5553.287
21.7204,S,21.7204,0.6263484,0.02365073,0.3005157,0.003771806,0,40.38145,9.665578,0.1211706,56.56086,69.88274,2.322909,-39.5468481075187,-39.47023,-2.460516,642.915283331733,604.7037,195.5601,70.17033,72.07888,26307.83,5555.243
21.7304,S,21.7304,0.6259943,0.02368835,0.3005011,0.00377873,0,40.38145,9.651517,0.1212223,56.56086,69.88274,2.322909,-39.5356775668656,-39.45918,-2.458234,642.53579236942,604.3091,195.5355,70.16048,72.07005,26313.87,5557.198
21.7404,S,21.7404,0.6256403,0.02372583,0.3004865,0.003784746,0,40.38145,9.637477,0.1212445,56.56086,69.88274,2.322909,-39.524525746671,-39.44815,-2.455931,642.156409420291,603.9146,195.5109,70.15063,72.0612,26319.91,5559.153
21.7504,S,21.7504,0.6252865,0.02376604,0.3004719,0.003790741,0,40.38145,9.623454,0.1212658,56.56086,69.88274,2.322909,-39.5133940779136,-39.43714,-2.45363,641.777275237866,603.5203,195.4864,70.14075,72.05233,26325.94,5561.108
21.7604,S,21.7604,0.6249327,0.02381171,0.3004573,0.003797171,0,40.38145,9.609455,0.1213006,56.56086,69.88274,2.322909,-39.5022733865525,-39.42614,-2.451344,641.398155086341,603.126,195.4619,70.13088,72.04346,26331.97,5563.063
